FileName,Label,Dataset
MF20041116_0006_17.wav,0,IFAW
MF20041116_0006_18.wav,0,IFAW
MF20041116_0006_21.wav,0,IFAW
MF20041116_0006_30.wav,0,IFAW
MF20041116_0006_31.wav,0,IFAW
MF20041116_0006_34.wav,0,IFAW
MF20041116_0006_37.wav,0,IFAW
MF20041116_0006_39.wav,0,IFAW
MF20041116_0006_41.wav,0,IFAW
MF20041116_0006_42.wav,0,IFAW
MF20041116_0006_43.wav,0,IFAW
MF20041116_0006_49.wav,0,IFAW
MF20041116_0006_52.wav,0,IFAW
MF20041116_0006_55.wav,0,IFAW
MF20041116_0006_56.wav,0,IFAW
MF20041116_0006_57.wav,0,IFAW
MF20041128_0009_0.wav,1,IFAW
MF20041128_0009_1.wav,1,IFAW
MF20041128_0009_2.wav,1,IFAW
MF20041128_0009_3.wav,1,IFAW
MF20041128_0009_4.wav,1,IFAW
MF20041012_0014_0.wav,0,IFAW
MF20041012_0014_3.wav,0,IFAW
MF20041012_0014_7.wav,0,IFAW
MF20041012_0014_11.wav,0,IFAW
MF20041012_0014_13.wav,0,IFAW
MF20041012_0014_14.wav,0,IFAW
MF20041012_0014_19.wav,0,IFAW
MF20041012_0014_21.wav,0,IFAW
MF20041012_0014_22.wav,0,IFAW
MF20041012_0014_23.wav,0,IFAW
MF20041012_0014_25.wav,0,IFAW
MF20041012_0014_27.wav,0,IFAW
MF20041012_0014_28.wav,0,IFAW
MF20041012_0014_35.wav,0,IFAW
MF20041012_0014_36.wav,0,IFAW
MF20041012_0014_38.wav,0,IFAW
MF20041012_0014_39.wav,0,IFAW
MF20041012_0014_40.wav,0,IFAW
MF20041012_0014_45.wav,0,IFAW
MF20041012_0014_46.wav,0,IFAW
MF20041012_0014_49.wav,0,IFAW
MF20041012_0014_52.wav,0,IFAW
MF20041012_0014_56.wav,0,IFAW
MF20041105_0024_0.wav,1,IFAW
MF20041105_0024_1.wav,1,IFAW
MF20041105_0024_2.wav,1,IFAW
MF20041105_0024_3.wav,1,IFAW
MF20041105_0024_5.wav,1,IFAW
MF20041105_0024_6.wav,1,IFAW
MF20041105_0024_7.wav,1,IFAW
MF20041105_0024_8.wav,1,IFAW
MF20041105_0024_9.wav,1,IFAW
MF20041105_0024_10.wav,1,IFAW
MF20041105_0024_13.wav,1,IFAW
MF20041105_0024_14.wav,1,IFAW
MF20041105_0024_15.wav,1,IFAW
MF20041105_0024_16.wav,1,IFAW
MF20041105_0024_17.wav,1,IFAW
MF20041105_0024_18.wav,1,IFAW
MF20041105_0024_20.wav,1,IFAW
MF20041105_0024_21.wav,1,IFAW
MF20041105_0024_22.wav,1,IFAW
MF20041105_0024_23.wav,1,IFAW
MF20041105_0024_24.wav,1,IFAW
MF20041105_0024_25.wav,1,IFAW
MF20041105_0024_26.wav,1,IFAW
MF20041105_0024_29.wav,1,IFAW
MF20041105_0024_30.wav,1,IFAW
MF20041105_0024_31.wav,1,IFAW
MF20041105_0024_32.wav,1,IFAW
MF20041105_0024_34.wav,1,IFAW
MF20041105_0024_36.wav,1,IFAW
MF20041105_0024_37.wav,1,IFAW
MF20041105_0024_38.wav,1,IFAW
MF20041105_0024_39.wav,1,IFAW
MF20041105_0024_40.wav,1,IFAW
MF20041105_0024_41.wav,1,IFAW
MF20041105_0024_42.wav,1,IFAW
MF20041105_0024_43.wav,1,IFAW
MF20041105_0024_44.wav,1,IFAW
MF20041105_0024_45.wav,1,IFAW
MF20041105_0024_46.wav,1,IFAW
MF20041105_0024_47.wav,1,IFAW
MF20041105_0024_48.wav,1,IFAW
MF20041105_0024_49.wav,1,IFAW
MF20041105_0024_50.wav,1,IFAW
MF20041105_0024_53.wav,1,IFAW
MF20041105_0024_54.wav,1,IFAW
MF20041105_0024_55.wav,1,IFAW
MF20041105_0024_56.wav,1,IFAW
MF20041105_0024_57.wav,1,IFAW
MF20041011_0016_0.wav,1,IFAW
MF20041011_0016_1.wav,1,IFAW
MF20041011_0016_2.wav,1,IFAW
MF20041011_0016_3.wav,1,IFAW
MF20041011_0016_5.wav,1,IFAW
MF20041011_0016_6.wav,1,IFAW
MF20041011_0016_8.wav,1,IFAW
MF20041011_0016_9.wav,1,IFAW
MF20041011_0016_10.wav,1,IFAW
MF20041011_0016_11.wav,1,IFAW
MF20041011_0016_12.wav,1,IFAW
MF20041011_0016_13.wav,1,IFAW
MF20041011_0016_14.wav,1,IFAW
MF20041011_0016_15.wav,1,IFAW
MF20041011_0016_16.wav,1,IFAW
MF20041011_0016_17.wav,1,IFAW
MF20041011_0016_18.wav,1,IFAW
MF20041011_0016_19.wav,1,IFAW
MF20041011_0016_20.wav,1,IFAW
MF20041011_0016_21.wav,1,IFAW
MF20041011_0016_22.wav,1,IFAW
MF20041104_0041_3.wav,0,IFAW
MF20041104_0041_8.wav,0,IFAW
MF20041104_0041_13.wav,0,IFAW
MF20041104_0041_15.wav,0,IFAW
MF20041104_0041_17.wav,0,IFAW
MF20041104_0041_19.wav,0,IFAW
MF20041104_0041_21.wav,0,IFAW
MF20041104_0041_23.wav,0,IFAW
MF20041104_0041_24.wav,0,IFAW
MF20041104_0041_29.wav,0,IFAW
MF20041104_0041_30.wav,0,IFAW
MF20041104_0041_31.wav,0,IFAW
MF20041104_0041_32.wav,0,IFAW
MF20041104_0041_35.wav,0,IFAW
MF20041104_0041_37.wav,0,IFAW
MF20041104_0041_38.wav,0,IFAW
MF20041104_0041_39.wav,0,IFAW
MF20041104_0041_42.wav,0,IFAW
MF20041104_0041_45.wav,0,IFAW
MF20041104_0041_49.wav,0,IFAW
MF20041104_0041_50.wav,0,IFAW
MF20041104_0041_51.wav,0,IFAW
MF20041104_0041_52.wav,0,IFAW
MF20041104_0041_53.wav,0,IFAW
MF20041104_0041_54.wav,0,IFAW
MF20041020_0007_0.wav,1,IFAW
MF20041020_0007_1.wav,1,IFAW
MF20041020_0007_2.wav,1,IFAW
MF20041020_0007_4.wav,1,IFAW
MF20041011_0039_1.wav,0,IFAW
MF20041011_0039_3.wav,0,IFAW
MF20041011_0039_5.wav,0,IFAW
MF20041011_0039_9.wav,0,IFAW
MF20041011_0039_10.wav,0,IFAW
MF20041011_0039_11.wav,0,IFAW
MF20041011_0039_12.wav,0,IFAW
MF20041011_0039_14.wav,0,IFAW
MF20041011_0039_15.wav,0,IFAW
MF20041011_0039_16.wav,0,IFAW
MF20041011_0039_17.wav,0,IFAW
MF20041011_0039_18.wav,0,IFAW
MF20041011_0039_19.wav,0,IFAW
MF20041011_0039_20.wav,0,IFAW
MF20041011_0039_21.wav,0,IFAW
MF20041011_0039_22.wav,0,IFAW
MF20041011_0039_23.wav,0,IFAW
MF20041011_0039_27.wav,0,IFAW
MF20041011_0039_29.wav,0,IFAW
MF20041011_0039_30.wav,0,IFAW
MF20041011_0039_31.wav,0,IFAW
MF20041011_0039_32.wav,0,IFAW
MF20041011_0039_34.wav,0,IFAW
MF20041011_0039_36.wav,0,IFAW
MF20041011_0039_39.wav,0,IFAW
MF20041011_0039_40.wav,0,IFAW
MF20041011_0039_45.wav,0,IFAW
MF20041011_0039_46.wav,0,IFAW
MF20041011_0039_48.wav,0,IFAW
MF20041011_0039_49.wav,0,IFAW
MF20041011_0039_51.wav,0,IFAW
MF20041011_0039_55.wav,0,IFAW
MF20041116_0016_1.wav,0,IFAW
MF20041116_0016_3.wav,0,IFAW
MF20041116_0016_6.wav,0,IFAW
MF20041116_0016_8.wav,0,IFAW
MF20041116_0016_12.wav,0,IFAW
MF20041116_0016_13.wav,0,IFAW
MF20041116_0016_17.wav,0,IFAW
MF20041116_0016_18.wav,0,IFAW
MF20041116_0016_20.wav,0,IFAW
MF20041116_0016_21.wav,0,IFAW
MF20041116_0016_23.wav,0,IFAW
MF20041116_0016_24.wav,0,IFAW
MF20041116_0016_25.wav,0,IFAW
MF20041116_0016_26.wav,0,IFAW
MF20041116_0016_30.wav,0,IFAW
MF20041116_0016_31.wav,0,IFAW
MF20041116_0016_34.wav,0,IFAW
MF20041116_0016_37.wav,0,IFAW
MF20041116_0016_42.wav,0,IFAW
MF20041116_0016_46.wav,0,IFAW
MF20041116_0016_47.wav,0,IFAW
MF20041116_0016_49.wav,0,IFAW
MF20041116_0016_50.wav,0,IFAW
MF20041116_0016_51.wav,0,IFAW
MF20041116_0016_52.wav,0,IFAW
MF20041116_0016_53.wav,0,IFAW
MF20041104_0028_0.wav,1,IFAW
MF20041104_0028_2.wav,1,IFAW
MF20041104_0028_4.wav,1,IFAW
MF20041119_0008_0.wav,1,IFAW
MF20041129_0002_1.wav,0,IFAW
MF20041129_0002_2.wav,0,IFAW
MF20041129_0002_4.wav,0,IFAW
MF20041129_0002_5.wav,0,IFAW
MF20041129_0002_7.wav,0,IFAW
MF20041129_0002_9.wav,0,IFAW
MF20041129_0002_13.wav,0,IFAW
MF20041129_0002_16.wav,0,IFAW
MF20041129_0002_17.wav,0,IFAW
MF20041129_0002_18.wav,0,IFAW
MF20041129_0002_19.wav,0,IFAW
MF20041129_0002_21.wav,0,IFAW
MF20041129_0002_22.wav,0,IFAW
MF20041129_0002_24.wav,0,IFAW
MF20041129_0002_29.wav,0,IFAW
MF20041129_0002_33.wav,0,IFAW
MF20041129_0002_34.wav,0,IFAW
MF20041129_0002_36.wav,0,IFAW
MF20041129_0002_38.wav,0,IFAW
MF20041129_0002_40.wav,0,IFAW
MF20041129_0002_41.wav,0,IFAW
MF20041129_0002_42.wav,0,IFAW
MF20041129_0002_43.wav,0,IFAW
MF20041129_0002_45.wav,0,IFAW
MF20041129_0002_46.wav,0,IFAW
MF20041129_0002_47.wav,0,IFAW
MF20041129_0002_50.wav,0,IFAW
MF20041129_0002_52.wav,0,IFAW
MF20041129_0002_53.wav,0,IFAW
MF20041129_0002_54.wav,0,IFAW
MF20041129_0002_56.wav,0,IFAW
MF20041129_0002_57.wav,0,IFAW
MF20041012_0001_1.wav,0,IFAW
MF20041012_0001_3.wav,0,IFAW
MF20041012_0001_6.wav,0,IFAW
MF20041012_0001_7.wav,0,IFAW
MF20041012_0001_13.wav,0,IFAW
MF20041012_0001_14.wav,0,IFAW
MF20041012_0001_16.wav,0,IFAW
MF20041012_0001_21.wav,0,IFAW
MF20041012_0001_24.wav,0,IFAW
MF20041012_0001_28.wav,0,IFAW
MF20041012_0001_30.wav,0,IFAW
MF20041012_0001_31.wav,0,IFAW
MF20041012_0001_32.wav,0,IFAW
MF20041012_0001_36.wav,0,IFAW
MF20041012_0001_37.wav,0,IFAW
MF20041012_0001_38.wav,0,IFAW
MF20041012_0001_50.wav,0,IFAW
MF20041012_0001_51.wav,0,IFAW
MF20041012_0001_52.wav,0,IFAW
MF20041012_0001_53.wav,0,IFAW
MF20041012_0001_54.wav,0,IFAW
MF20041012_0001_55.wav,0,IFAW
MF20041012_0001_56.wav,0,IFAW
MF20041012_0001_57.wav,0,IFAW
MF20041120_0022_0.wav,1,IFAW
MF20041120_0022_1.wav,1,IFAW
MF20041120_0022_2.wav,1,IFAW
MF20041030_0012_0.wav,1,IFAW
MF20041030_0012_1.wav,1,IFAW
MF20041030_0012_3.wav,1,IFAW
MF20041030_0012_4.wav,1,IFAW
MF20041030_0022_0.wav,1,IFAW
MF20041030_0022_2.wav,1,IFAW
MF20041120_0010_0.wav,1,IFAW
MF20041120_0010_1.wav,1,IFAW
MF20041120_0010_2.wav,1,IFAW
MF20041120_0010_3.wav,1,IFAW
MF20041120_0010_4.wav,1,IFAW
MF20041120_0010_5.wav,1,IFAW
MF20041120_0010_7.wav,1,IFAW
MF20041120_0010_9.wav,1,IFAW
MF20041120_0010_10.wav,1,IFAW
MF20041120_0010_11.wav,1,IFAW
MF20041012_0032_0.wav,1,IFAW
MF20041021_0042_0.wav,1,IFAW
MF20041021_0042_1.wav,1,IFAW
MF20041021_0042_2.wav,1,IFAW
MF20041021_0042_3.wav,1,IFAW
MF20041028_0019_0.wav,1,IFAW
MF20041028_0019_1.wav,1,IFAW
MF20041028_0019_2.wav,1,IFAW
MF20041028_0019_3.wav,1,IFAW
MF20041103_0032_0.wav,1,IFAW
MF20041103_0032_1.wav,1,IFAW
MF20041103_0032_2.wav,1,IFAW
MF20041103_0032_3.wav,1,IFAW
MF20041027_0025_0.wav,1,IFAW
MF20041027_0025_1.wav,1,IFAW
MF20041027_0025_2.wav,1,IFAW
MF20041027_0025_3.wav,1,IFAW
MF20041027_0025_4.wav,1,IFAW
MF20041027_0025_6.wav,1,IFAW
MF20041027_0025_8.wav,1,IFAW
MF20041027_0025_9.wav,1,IFAW
MF20041027_0025_10.wav,1,IFAW
MF20041027_0025_11.wav,1,IFAW
MF20041027_0025_13.wav,1,IFAW
MF20041027_0025_14.wav,1,IFAW
MF20041027_0025_15.wav,1,IFAW
MF20041027_0025_16.wav,1,IFAW
MF20041027_0025_17.wav,1,IFAW
MF20041027_0025_18.wav,1,IFAW
MF20041027_0025_19.wav,1,IFAW
MF20041027_0025_20.wav,1,IFAW
MF20041027_0025_21.wav,1,IFAW
MF20041027_0025_22.wav,1,IFAW
MF20041027_0025_23.wav,1,IFAW
MF20041027_0025_24.wav,1,IFAW
MF20041027_0025_26.wav,1,IFAW
MF20041027_0025_27.wav,1,IFAW
MF20041027_0025_28.wav,1,IFAW
MF20041027_0025_29.wav,1,IFAW
MF20041027_0025_30.wav,1,IFAW
MF20041027_0025_31.wav,1,IFAW
MF20041027_0025_32.wav,1,IFAW
MF20041027_0025_33.wav,1,IFAW
MF20041027_0025_34.wav,1,IFAW
MF20041027_0025_36.wav,1,IFAW
MF20041027_0025_37.wav,1,IFAW
MF20041027_0025_38.wav,1,IFAW
MF20041027_0025_39.wav,1,IFAW
MF20041027_0025_40.wav,1,IFAW
MF20041027_0025_41.wav,1,IFAW
MF20041027_0025_42.wav,1,IFAW
MF20041027_0025_43.wav,1,IFAW
MF20041027_0025_44.wav,1,IFAW
MF20041027_0025_45.wav,1,IFAW
MF20041027_0025_46.wav,1,IFAW
MF20041027_0025_47.wav,1,IFAW
MF20041027_0025_48.wav,1,IFAW
MF20041027_0025_49.wav,1,IFAW
MF20041027_0025_50.wav,1,IFAW
MF20041013_0012_3.wav,0,IFAW
MF20041013_0012_5.wav,0,IFAW
MF20041013_0012_6.wav,0,IFAW
MF20041013_0012_11.wav,0,IFAW
MF20041013_0012_12.wav,0,IFAW
MF20041013_0012_15.wav,0,IFAW
MF20041013_0012_16.wav,0,IFAW
MF20041013_0012_17.wav,0,IFAW
MF20041013_0012_24.wav,0,IFAW
MF20041013_0012_28.wav,0,IFAW
MF20041013_0012_32.wav,0,IFAW
MF20041013_0012_34.wav,0,IFAW
MF20041013_0012_36.wav,0,IFAW
MF20041013_0012_38.wav,0,IFAW
MF20041013_0012_39.wav,0,IFAW
MF20041013_0012_43.wav,0,IFAW
MF20041013_0012_47.wav,0,IFAW
MF20041013_0012_48.wav,0,IFAW
MF20041013_0012_52.wav,0,IFAW
MF20041013_0012_55.wav,0,IFAW
MF20041013_0012_56.wav,0,IFAW
MF20041013_0012_57.wav,0,IFAW
MF20041105_0001_3.wav,0,IFAW
MF20041105_0001_4.wav,0,IFAW
MF20041105_0001_7.wav,0,IFAW
MF20041105_0001_8.wav,0,IFAW
MF20041105_0001_12.wav,0,IFAW
MF20041105_0001_14.wav,0,IFAW
MF20041105_0001_18.wav,0,IFAW
MF20041105_0001_20.wav,0,IFAW
MF20041105_0001_22.wav,0,IFAW
MF20041105_0001_24.wav,0,IFAW
MF20041105_0001_27.wav,0,IFAW
MF20041105_0001_30.wav,0,IFAW
MF20041105_0001_34.wav,0,IFAW
MF20041105_0001_35.wav,0,IFAW
MF20041105_0001_37.wav,0,IFAW
MF20041105_0001_42.wav,0,IFAW
MF20041105_0001_47.wav,0,IFAW
MF20041105_0001_53.wav,0,IFAW
MF20041105_0001_54.wav,0,IFAW
MF20041020_0024_3.wav,0,IFAW
MF20041020_0024_4.wav,0,IFAW
MF20041020_0024_8.wav,0,IFAW
MF20041020_0024_9.wav,0,IFAW
MF20041020_0024_10.wav,0,IFAW
MF20041020_0024_11.wav,0,IFAW
MF20041020_0024_12.wav,0,IFAW
MF20041020_0024_16.wav,0,IFAW
MF20041020_0024_19.wav,0,IFAW
MF20041020_0024_22.wav,0,IFAW
MF20041020_0024_26.wav,0,IFAW
MF20041020_0024_27.wav,0,IFAW
MF20041020_0024_29.wav,0,IFAW
MF20041020_0024_30.wav,0,IFAW
MF20041020_0024_33.wav,0,IFAW
MF20041020_0024_34.wav,0,IFAW
MF20041020_0024_36.wav,0,IFAW
MF20041020_0024_41.wav,0,IFAW
MF20041020_0024_45.wav,0,IFAW
MF20041020_0024_46.wav,0,IFAW
MF20041020_0024_52.wav,0,IFAW
MF20041020_0024_53.wav,0,IFAW
MF20041020_0024_55.wav,0,IFAW
MF20041020_0024_56.wav,0,IFAW
MF20041116_0043_0.wav,1,IFAW
MF20041116_0043_1.wav,1,IFAW
MF20041116_0043_2.wav,1,IFAW
MF20041116_0043_3.wav,1,IFAW
MF20041022_0035_0.wav,1,IFAW
MF20041011_0036_0.wav,0,IFAW
MF20041011_0036_3.wav,0,IFAW
MF20041011_0036_4.wav,0,IFAW
MF20041011_0036_7.wav,0,IFAW
MF20041011_0036_10.wav,0,IFAW
MF20041011_0036_12.wav,0,IFAW
MF20041011_0036_16.wav,0,IFAW
MF20041011_0036_20.wav,0,IFAW
MF20041011_0036_22.wav,0,IFAW
MF20041011_0036_30.wav,0,IFAW
MF20041011_0036_33.wav,0,IFAW
MF20041011_0036_42.wav,0,IFAW
MF20041011_0036_44.wav,0,IFAW
MF20041011_0036_45.wav,0,IFAW
MF20041011_0036_47.wav,0,IFAW
MF20041011_0036_49.wav,0,IFAW
MF20041011_0036_50.wav,0,IFAW
MF20041011_0036_51.wav,0,IFAW
MF20041011_0036_52.wav,0,IFAW
MF20041011_0036_54.wav,0,IFAW
MF20041011_0036_55.wav,0,IFAW
MF20041011_0036_56.wav,0,IFAW
MF20041011_0036_57.wav,0,IFAW
MF20041029_0036_0.wav,1,IFAW
MF20041029_0036_1.wav,1,IFAW
MF20041120_0001_0.wav,1,IFAW
MF20041120_0001_1.wav,1,IFAW
MF20041120_0001_3.wav,1,IFAW
MF20041120_0001_6.wav,1,IFAW
MF20041120_0001_7.wav,1,IFAW
MF20041120_0001_8.wav,1,IFAW
MF20041020_0001_1.wav,1,IFAW
MF20041020_0001_2.wav,1,IFAW
MF20041020_0001_4.wav,1,IFAW
MF20041020_0001_5.wav,1,IFAW
MF20041020_0001_6.wav,1,IFAW
MF20041020_0001_7.wav,1,IFAW
MF20041020_0001_9.wav,1,IFAW
MF20041012_0019_0.wav,1,IFAW
MF20041012_0019_1.wav,1,IFAW
MF20041012_0019_2.wav,1,IFAW
MF20041012_0019_3.wav,1,IFAW
MF20041012_0019_4.wav,1,IFAW
MF20041012_0019_5.wav,1,IFAW
MF20041012_0019_7.wav,1,IFAW
MF20041012_0019_8.wav,1,IFAW
MF20041012_0019_9.wav,1,IFAW
MF20041012_0019_10.wav,1,IFAW
MF20041012_0019_11.wav,1,IFAW
MF20041012_0019_12.wav,1,IFAW
MF20041012_0019_13.wav,1,IFAW
MF20041012_0019_14.wav,1,IFAW
MF20041012_0019_15.wav,1,IFAW
MF20041012_0019_16.wav,1,IFAW
MF20041012_0019_17.wav,1,IFAW
MF20041012_0019_18.wav,1,IFAW
MF20041012_0019_19.wav,1,IFAW
MF20041012_0019_20.wav,1,IFAW
MF20041012_0019_21.wav,1,IFAW
MF20041012_0019_22.wav,1,IFAW
MF20041012_0019_23.wav,1,IFAW
MF20041012_0019_24.wav,1,IFAW
MF20041012_0019_25.wav,1,IFAW
MF20041012_0019_26.wav,1,IFAW
MF20041012_0019_27.wav,1,IFAW
MF20041012_0019_28.wav,1,IFAW
MF20041012_0019_29.wav,1,IFAW
MF20041012_0019_30.wav,1,IFAW
MF20041012_0019_32.wav,1,IFAW
MF20041012_0019_33.wav,1,IFAW
MF20041012_0019_34.wav,1,IFAW
MF20041012_0019_35.wav,1,IFAW
MF20041012_0019_36.wav,1,IFAW
MF20041012_0019_38.wav,1,IFAW
MF20041012_0019_39.wav,1,IFAW
MF20041012_0019_40.wav,1,IFAW
MF20041012_0019_41.wav,1,IFAW
MF20041012_0019_42.wav,1,IFAW
MF20041012_0019_43.wav,1,IFAW
MF20041012_0019_44.wav,1,IFAW
MF20041012_0019_45.wav,1,IFAW
MF20041012_0019_46.wav,1,IFAW
MF20041012_0019_47.wav,1,IFAW
MF20041012_0019_48.wav,1,IFAW
MF20041012_0019_49.wav,1,IFAW
MF20041012_0019_50.wav,1,IFAW
MF20041012_0019_51.wav,1,IFAW
MF20041012_0019_52.wav,1,IFAW
MF20041012_0019_53.wav,1,IFAW
MF20041127_0020_0.wav,1,IFAW
MF20041127_0020_1.wav,1,IFAW
MF20041127_0020_2.wav,1,IFAW
MF20041127_0020_3.wav,1,IFAW
MF20041129_0009_1.wav,0,IFAW
MF20041129_0009_6.wav,0,IFAW
MF20041129_0009_7.wav,0,IFAW
MF20041129_0009_8.wav,0,IFAW
MF20041129_0009_11.wav,0,IFAW
MF20041129_0009_12.wav,0,IFAW
MF20041129_0009_14.wav,0,IFAW
MF20041129_0009_15.wav,0,IFAW
MF20041129_0009_16.wav,0,IFAW
MF20041129_0009_17.wav,0,IFAW
MF20041129_0009_18.wav,0,IFAW
MF20041129_0009_19.wav,0,IFAW
MF20041129_0009_20.wav,0,IFAW
MF20041129_0009_21.wav,0,IFAW
MF20041129_0009_22.wav,0,IFAW
MF20041129_0009_24.wav,0,IFAW
MF20041129_0009_29.wav,0,IFAW
MF20041129_0009_32.wav,0,IFAW
MF20041129_0009_33.wav,0,IFAW
MF20041129_0009_37.wav,0,IFAW
MF20041129_0009_38.wav,0,IFAW
MF20041129_0009_39.wav,0,IFAW
MF20041129_0009_40.wav,0,IFAW
MF20041129_0009_44.wav,0,IFAW
MF20041129_0009_47.wav,0,IFAW
MF20041129_0009_48.wav,0,IFAW
MF20041129_0009_50.wav,0,IFAW
MF20041129_0009_51.wav,0,IFAW
MF20041129_0009_53.wav,0,IFAW
MF20041129_0009_54.wav,0,IFAW
MF20041129_0009_55.wav,0,IFAW
MF20041129_0009_57.wav,0,IFAW
MF20041104_0036_2.wav,0,IFAW
MF20041104_0036_4.wav,0,IFAW
MF20041104_0036_16.wav,0,IFAW
MF20041104_0036_19.wav,0,IFAW
MF20041104_0036_20.wav,0,IFAW
MF20041104_0036_21.wav,0,IFAW
MF20041104_0036_23.wav,0,IFAW
MF20041104_0036_24.wav,0,IFAW
MF20041104_0036_25.wav,0,IFAW
MF20041104_0036_28.wav,0,IFAW
MF20041104_0036_31.wav,0,IFAW
MF20041104_0036_32.wav,0,IFAW
MF20041104_0036_33.wav,0,IFAW
MF20041104_0036_36.wav,0,IFAW
MF20041104_0036_37.wav,0,IFAW
MF20041104_0036_38.wav,0,IFAW
MF20041104_0036_41.wav,0,IFAW
MF20041104_0036_43.wav,0,IFAW
MF20041104_0036_48.wav,0,IFAW
MF20041104_0036_50.wav,0,IFAW
MF20041104_0036_53.wav,0,IFAW
MF20041104_0036_54.wav,0,IFAW
MF20041028_0043_0.wav,1,IFAW
MF20041028_0043_1.wav,1,IFAW
MF20041028_0043_2.wav,1,IFAW
MF20041119_0032_0.wav,1,IFAW
MF20041129_0039_0.wav,0,IFAW
MF20041129_0039_1.wav,0,IFAW
MF20041129_0039_2.wav,0,IFAW
MF20041129_0039_3.wav,0,IFAW
MF20041129_0039_7.wav,0,IFAW
MF20041129_0039_9.wav,0,IFAW
MF20041129_0039_10.wav,0,IFAW
MF20041129_0039_11.wav,0,IFAW
MF20041129_0039_13.wav,0,IFAW
MF20041129_0039_14.wav,0,IFAW
MF20041129_0039_15.wav,0,IFAW
MF20041129_0039_17.wav,0,IFAW
MF20041129_0039_18.wav,0,IFAW
MF20041129_0039_19.wav,0,IFAW
MF20041129_0039_22.wav,0,IFAW
MF20041129_0039_23.wav,0,IFAW
MF20041129_0039_27.wav,0,IFAW
MF20041129_0039_30.wav,0,IFAW
MF20041129_0039_31.wav,0,IFAW
MF20041129_0039_34.wav,0,IFAW
MF20041129_0039_36.wav,0,IFAW
MF20041129_0039_39.wav,0,IFAW
MF20041129_0039_45.wav,0,IFAW
MF20041129_0039_47.wav,0,IFAW
MF20041129_0039_48.wav,0,IFAW
MF20041129_0039_49.wav,0,IFAW
MF20041129_0039_51.wav,0,IFAW
MF20041129_0039_52.wav,0,IFAW
