FileName,Label,Dataset,SNR_999
AS_20191013_8F1LS3.wav,1,AS,9.30202102152419
AS_20191013_8QCJ9H.wav,0,AS,9.00318756187112
AS_20191013_FHIVQG.wav,1,AS,9.09560054028465
AS_20191013_N4I129.wav,1,AS,9.26678772266306
AS_20191013_UILJR1.wav,1,AS,8.87750209995695
AS_20191014_02GI1T.wav,1,AS,12.6008629024716
AS_20191014_57317H.wav,1,AS,9.35224898424167
AS_20191014_6BXBMP.wav,1,AS,10.9466840839559
AS_20191014_7QX8GF.wav,1,AS,10.4355884149679
AS_20191014_A0C6JG.wav,1,AS,11.8141835359735
AS_20191014_G2DAD8.wav,0,AS,11.4480003589806
AS_20191014_GQOJ7N.wav,1,AS,12.2938895403078
AS_20191014_JQRV6V.wav,1,AS,10.570445272602
AS_20191014_KL6YIM.wav,0,AS,11.4056575966777
AS_20191014_LBETB5.wav,0,AS,11.6738825312518
AS_20191014_MLYUQV.wav,1,AS,11.0717782010693
AS_20191014_P29N8D.wav,1,AS,12.4589826645656
AS_20191014_PWHGQX.wav,0,AS,13.1649297041558
AS_20191014_V4BXKP.wav,1,AS,13.1856436672956
AS_20191024_M5W2MQ.wav,0,AS,9.37323826603143
AS_20191024_UVFR4D.wav,0,AS,9.74938530315305
AS_20191024_W16E21.wav,0,AS,8.26134573717707
AS_20191024_WVIXVM.wav,0,AS,17.1770947359937
AS_20191025_AAWUGL.wav,0,AS,11.2523434548612
AS_20191025_BQVX8O.wav,1,AS,13.7032807000646
AS_20191025_P7UP6Q.wav,1,AS,14.6134778366607
AS_20191025_RZUA5S.wav,1,AS,12.7703271821875
AS_20191025_Y39RY5.wav,1,AS,14.004913504328
AS_20191027_27MUK0.wav,0,AS,9.11096710893619
AS_20191027_EX7FW4.wav,0,AS,11.4390826614526
AS_20191027_Y4WFI5.wav,0,AS,9.03515796287287
AS_20191028_7CP8O3.wav,0,AS,10.5137589226767
AS_20191028_8KYTXO.wav,0,AS,9.71193999460136
AS_20191028_C4CH30.wav,1,AS,11.0318574013344
AS_20191028_C5WGLX.wav,0,AS,8.30223372518488
AS_20191028_XGEBGM.wav,1,AS,8.89902483770956
AS_20191029_7PMYZS.wav,0,AS,11.1636302895393
AS_20191029_CKJFUV.wav,0,AS,11.1308289915879
AS_20191029_CX335G.wav,0,AS,11.2005836726994
AS_20191029_GLM7VV.wav,0,AS,8.57001049865346
AS_20191029_MZF2L5.wav,0,AS,9.50404131100557
AS_20191029_TTJ6LM.wav,0,AS,11.2361711845298
AS_20191029_VSSRGV.wav,0,AS,11.3053044726222
AS_20191029_WAACZG.wav,0,AS,10.2573983479586
AS_20191030_WLM1OK.wav,0,AS,8.82448218593724
AS_20191031_9MUWNI.wav,0,AS,9.32178403044384
AS_20191031_DTWBWF.wav,0,AS,8.81672672879225
AS_20191031_FDHH4G.wav,0,AS,7.96936737942885
AS_20191031_HQVFPL.wav,0,AS,9.75958298382108
AS_20191031_JI9U4P.wav,0,AS,9.08258231619819
AS_20191031_KDI7M1.wav,0,AS,8.94472212531555
AS_20191031_S2S04K.wav,0,AS,8.14405945199213
AS_20191031_Y0LQFY.wav,0,AS,8.27453945340986
AS_20191104_4NATL7.wav,0,AS,8.42192616748019
AS_20191104_CNAALY.wav,0,AS,8.72693378059672
AS_20191104_DP1SGB.wav,0,AS,8.87708743781241
AS_20191104_LMRUVA.wav,0,AS,9.1399704850416
AS_20191104_S7JIQJ.wav,0,AS,8.66113913964915
AS_20191104_WC7IPK.wav,0,AS,9.42417608327704
AS_20191105_JEWEPO.wav,0,AS,10.6160333383527
AS_20191105_S595KV.wav,0,AS,11.9735872887469
AS_20191106_ASFQYE.wav,0,AS,13.8214339285828
AS_20191106_LJ5EFR.wav,1,AS,13.4455535705522
AS_20191203_HE1J3U.wav,0,AS,9.21261284188381
AS_20191203_HY8S3Y.wav,0,AS,4.92827882453935
AS_20191203_I0M9MV.wav,0,AS,5.62519840611877
AS_20191205_J8HIRW.wav,0,AS,6.77532300640315
AS_20191206_MSWLHM.wav,0,AS,7.91907021670919
AS_20191206_QPG36X.wav,0,AS,7.93862950133174
AS_20191207_AXQSSQ.wav,0,AS,9.55586084267706
AS_20191207_IKF5SU.wav,0,AS,9.47034930136103
AS_20191207_IZ781P.wav,0,AS,10.3157349544761
AS_20191207_N987S1.wav,0,AS,9.66173816726268
AS_20191207_OII47L.wav,0,AS,9.90692134930461
AS_20191207_VPI0WT.wav,0,AS,8.76578579492731
AS_20191208_0VL7LC.wav,0,AS,8.17212893901945
AS_20191208_BC4ICM.wav,0,AS,8.30352215853128
AS_20191208_G7BWKA.wav,0,AS,8.21367871704309
AS_20191208_WL93MA.wav,0,AS,7.95068866074959
AS_20191209_RQPJ59.wav,0,AS,7.50343456079816
AS_20191210_1ATXW1.wav,0,AS,7.7459107317574
AS_20191210_A7O8V9.wav,0,AS,7.68662233583405
AS_20191210_HSB7SL.wav,0,AS,7.85442783698245
AS_20191210_IDJTJS.wav,0,AS,8.64886729372072
AS_20191210_N03J75.wav,0,AS,8.31263183728585
AS_20191211_1LM0RD.wav,0,AS,7.64162139117684
AS_20191211_9QGPRD.wav,0,AS,8.23792569200014
AS_20191211_C5XLMN.wav,0,AS,8.32469374461509
AS_20191211_ETLPFU.wav,0,AS,8.31138559477889
AS_20191211_IMAOB7.wav,0,AS,7.20478692957604
AS_20191211_L3ISCF.wav,0,AS,7.21890337624807
AS_20191211_MEZDHN.wav,0,AS,7.5231141399939
AS_20191211_T6I1A7.wav,0,AS,8.42041018385402
AS_20191211_XB2M9R.wav,0,AS,7.33638024143223
AS_20191213_SOAO6Z.wav,0,AS,8.74278966616954
AS_20191215_A0Y1CW.wav,0,AS,9.69831647317941
AS_20191217_18PHQV.wav,0,AS,10.0637921300098
AS_20191217_QSVPF9.wav,0,AS,11.3778206117805
AS_20191218_1L8X3U.wav,0,AS,9.76044278757412
AS_20191218_7IBHJ4.wav,0,AS,10.8115289416394
AS_20191218_89EU29.wav,0,AS,8.22255129059228
AS_20191218_AOZNGH.wav,0,AS,11.211897518729
AS_20191218_CHT192.wav,0,AS,7.48617990074063
AS_20191218_FQNHM5.wav,0,AS,8.35579123160937
AS_20191218_NHFWFV.wav,0,AS,9.43842574900844
AS_20191219_8L55OI.wav,0,AS,9.93744240354884
AS_20191219_LO3XOC.wav,0,AS,10.4414641869563
AS_20191219_T6VH18.wav,0,AS,8.52338643854288
AS_20191220_1WHEB7.wav,0,AS,8.94022195509349
AS_20191220_4R1TWV.wav,1,AS,7.22836355716613
AS_20191220_6IB5Q5.wav,0,AS,6.99717587205192
AS_20191220_CSCS57.wav,1,AS,8.06806039716431
AS_20191220_EKAAI8.wav,1,AS,6.67331554505898
AS_20191220_G6ZM3B.wav,0,AS,10.1942781942233
AS_20191220_NN1QRE.wav,1,AS,7.4900066838437
AS_20191220_OHGKYF.wav,0,AS,6.76048208922967
AS_20191220_QWZP71.wav,0,AS,9.92865941168201
AS_20191220_SH97U9.wav,1,AS,7.1717791202568
AS_20191220_SSAHJN.wav,1,AS,8.13046709207368
AS_20191220_SZGWFY.wav,1,AS,7.25839022085293
AS_20191220_THTX43.wav,1,AS,8.30775159674399
AS_20191220_XGX4A1.wav,1,AS,12.0137761984867
AS_20191220_YAUCI3.wav,0,AS,7.44267565922233
AS_20191220_ZQ3ET8.wav,1,AS,7.08825109732404
AS_20191222_03Y38Y.wav,0,AS,6.56918566554257
AS_20191222_17YNBO.wav,0,AS,7.48456864078937
AS_20191222_1KO0QB.wav,0,AS,6.84872269917705
AS_20191222_3HE3MY.wav,0,AS,6.01937930066152
AS_20191222_48SYS6.wav,0,AS,5.48721778109716
AS_20191222_9C8SQZ.wav,0,AS,7.08922830082197
AS_20191222_AQF3P9.wav,0,AS,7.07956307457774
AS_20191222_BPAQYB.wav,0,AS,5.68759584934195
AS_20191222_DEDW9P.wav,0,AS,5.82629617053669
AS_20191222_DUH4UO.wav,0,AS,6.71514194257296
AS_20191222_EBTUAT.wav,0,AS,6.60716360690587
AS_20191222_EQ5CZM.wav,0,AS,5.91994692187201
AS_20191222_FY752K.wav,0,AS,5.60871028679955
AS_20191222_H1C3SL.wav,0,AS,6.36058861452666
AS_20191222_IJIHF5.wav,0,AS,5.87869980485908
AS_20191222_KY7RDX.wav,0,AS,5.83293669939413
AS_20191222_MCICE6.wav,0,AS,7.38364433093109
AS_20191222_NWMD7R.wav,0,AS,5.28368579170235
AS_20191222_OF8MZO.wav,0,AS,6.27319667275764
AS_20191222_SCSHEA.wav,0,AS,6.32022306271334
AS_20191222_SOU03K.wav,0,AS,6.60877842568104
AS_20191222_T3FR5F.wav,0,AS,6.09159335449328
AS_20191222_T5EUO4.wav,0,AS,6.5537322410572
AS_20191222_TLMIS2.wav,0,AS,6.74521289194953
AS_20191222_TQVOB2.wav,0,AS,5.98817802392424
AS_20191222_U4PLYK.wav,0,AS,5.88811191723453
AS_20191222_Y9DT3Z.wav,0,AS,5.89216186820659
AS_20191222_YX8G6S.wav,0,AS,5.71043229419005
AS_20191222_Z863YG.wav,0,AS,6.70070518917182
AS_20191222_ZLV95M.wav,0,AS,6.30541464887921
AS_20200106_3JD5US.wav,0,AS,6.90972487776653
AS_20200106_999GE9.wav,0,AS,7.11958614126527
AS_20200106_MBA1OC.wav,0,AS,6.39280973183426
AS_20200123_CHFYTQ.wav,0,AS,7.58101292746558
AS_20200126_RYFR10.wav,0,AS,7.2974794376421
AS_20200130_KDRWBL.wav,0,AS,7.92088138933956
AS_20200130_MLJTRG.wav,0,AS,7.12217115842278
AS_20200912_1QZ7RY.wav,0,AS,6.8249148739184
AS_20200912_9580DI.wav,0,AS,7.11532516026706
AS_20200913_17W01N.wav,1,AS,9.70054157900605
AS_20200913_1WW05U.wav,1,AS,10.7129501036226
AS_20200913_84R2EE.wav,1,AS,11.1107645096274
AS_20200913_MLYLWT.wav,1,AS,10.7069196671667
AS_20200913_S69E6V.wav,1,AS,11.32600738117
AS_20200929_BVJPFQ.wav,1,AS,6.29182318819087
AS_20200929_MXB73T.wav,1,AS,6.24773786758291
AS_20210314_0Z6WC1.wav,1,AS,7.08336358975624
AS_20210314_2Y4UDL.wav,1,AS,7.25954420596277
AS_20210314_35SLWB.wav,1,AS,7.77973189093236
AS_20210314_6JM7C4.wav,1,AS,6.80836991280501
AS_20210314_9P36RK.wav,1,AS,7.37272194334564
AS_20210314_CXPIET.wav,1,AS,6.82619871233573
AS_20210314_DW4NPV.wav,1,AS,7.37445041666293
AS_20210314_EIU9H8.wav,1,AS,8.79242240448246
AS_20210314_G3GHM8.wav,1,AS,7.22043450006203
AS_20210314_H8AEJ6.wav,1,AS,6.9074556526409
AS_20210314_IIDMFJ.wav,1,AS,7.76087268485483
AS_20210314_IN81GE.wav,1,AS,6.97126789714932
AS_20210314_JN40ZS.wav,1,AS,7.7527614950414
AS_20210314_JYY7T9.wav,1,AS,7.17375843081099
AS_20210314_O61QBI.wav,1,AS,6.77808246374634
AS_20210314_O92SL9.wav,1,AS,7.06377348998447
AS_20210314_R10K6P.wav,1,AS,7.01379831364212
AS_20210314_RQYAF7.wav,1,AS,7.14155419129956
AS_20210314_Y9XORV.wav,1,AS,7.25276145178881
AS_20210314_Z61IFU.wav,1,AS,7.0300088052292
AS_20210318_2LCGC0.wav,1,AS,6.70907677040907
AS_20210318_5FQ5GA.wav,1,AS,7.04515905802878
AS_20210318_5MB47T.wav,1,AS,6.8997991292498
AS_20210318_9H3G99.wav,1,AS,6.85012615723021
AS_20210318_A9P34P.wav,1,AS,6.7213988293311
AS_20210318_EGG8A7.wav,1,AS,6.662968594357
AS_20210318_F60O1K.wav,1,AS,6.5843464797976
AS_20210318_P1FMP4.wav,1,AS,6.39509130305664
AS_20210318_WOBNPL.wav,1,AS,6.64144537348002
AS_20210318_WSA1QJ.wav,1,AS,6.73780736306964
AS_20210321_09E411.wav,1,AS,9.53379078660488
AS_20210321_2CLH5E.wav,1,AS,6.40039915135552
AS_20210321_2LRDJY.wav,1,AS,7.83183474446543
AS_20210321_3U3OT4.wav,1,AS,7.93529650838892
AS_20210321_4RYWGS.wav,1,AS,6.30970274561267
AS_20210321_6DWSUD.wav,1,AS,6.95643354849419
AS_20210321_6U5ZMY.wav,1,AS,6.93678784471353
AS_20210321_6Z38EK.wav,0,AS,14.3011298031536
AS_20210321_7Z515W.wav,1,AS,7.30982460813364
AS_20210321_8697UY.wav,1,AS,8.08414695129383
AS_20210321_8S21PH.wav,1,AS,8.09782325120874
AS_20210321_8WBL1E.wav,1,AS,8.67222130623549
AS_20210321_9GH2NN.wav,1,AS,7.58120584984835
AS_20210321_A011V7.wav,1,AS,14.8322260518495
AS_20210321_ABNIC1.wav,0,AS,6.28413512006959
AS_20210321_C3KTEN.wav,1,AS,7.72066478224251
AS_20210321_DL8QW8.wav,1,AS,14.4342265933921
AS_20210321_E2L6KI.wav,1,AS,9.16266998567158
AS_20210321_EBYUFU.wav,1,AS,10.4900910359622
AS_20210321_ECBY52.wav,1,AS,7.93793497863429
AS_20210321_ED2W43.wav,1,AS,10.5211211891641
AS_20210321_EUGL9P.wav,1,AS,8.8623403936255
AS_20210321_EVOZQA.wav,1,AS,14.4747432574876
AS_20210321_F8FX0T.wav,1,AS,9.00046447939098
AS_20210321_H6JQBP.wav,1,AS,12.4236169861726
AS_20210321_HQODHN.wav,1,AS,10.7719299745854
AS_20210321_I6XRR4.wav,1,AS,8.746234350609
AS_20210321_KAG231.wav,1,AS,7.70715758169059
AS_20210321_KBZLKT.wav,1,AS,6.99686949664922
AS_20210321_LSB6B6.wav,1,AS,10.4075829365844
AS_20210321_LXQ4EH.wav,1,AS,8.32475266025468
AS_20210321_MYR0AC.wav,1,AS,8.14926092356008
AS_20210321_N0CNJH.wav,1,AS,7.0155583140068
AS_20210321_OGA8CW.wav,1,AS,8.41823547852159
AS_20210321_PFITN7.wav,1,AS,12.3539103424299
AS_20210321_R00A5J.wav,1,AS,14.1575724949977
AS_20210321_SJQF2H.wav,1,AS,9.01495352974229
AS_20210321_U0EBH6.wav,1,AS,8.85166495494453
AS_20210321_U33WR0.wav,1,AS,10.0924975212545
AS_20210321_VADSYL.wav,1,AS,7.07019390057225
AS_20210321_VMF0SX.wav,1,AS,7.08745595523266
AS_20210321_VZ392T.wav,1,AS,7.69994104913526
AS_20210321_WXA4VN.wav,1,AS,13.5866464760092
AS_20210321_XEL2FQ.wav,1,AS,6.64430619474365
AS_20210321_Y9OLVK.wav,1,AS,7.45360868205407
AS_20210321_YIV30T.wav,1,AS,12.6611325591653
AS_20210321_ZXAXAV.wav,1,AS,7.5900132098001
AS_20210322_E45JFU.wav,1,AS,6.80439884574393
AS_20210324_3J7MUG.wav,1,AS,11.9536420566193
AS_20210324_3YVPU7.wav,1,AS,10.373566699527
AS_20210324_6OD9QC.wav,1,AS,8.84724795797385
AS_20210324_7EBS5U.wav,1,AS,8.74738238356028
AS_20210324_7V51HJ.wav,1,AS,12.6963668626078
AS_20210324_8EFOAH.wav,1,AS,12.5794998929532
AS_20210324_8IBQ8N.wav,1,AS,9.80549740630146
AS_20210324_BO7AIZ.wav,1,AS,11.9133785698335
AS_20210324_CIHOF8.wav,1,AS,9.59855516171201
AS_20210324_EAU03A.wav,1,AS,11.1217296920737
AS_20210324_H0H3H7.wav,1,AS,8.57268516927068
AS_20210324_H779DI.wav,1,AS,8.96800437611973
AS_20210324_H8RASA.wav,1,AS,7.60709425285242
AS_20210324_KYF15E.wav,1,AS,9.27170180696675
AS_20210324_N7HKPL.wav,1,AS,8.66640970115858
AS_20210324_NFBPYD.wav,1,AS,12.9727621511079
AS_20210324_NFNSTP.wav,1,AS,12.3718419871322
AS_20210324_NS19IW.wav,1,AS,7.92275297294377
AS_20210324_O4XW97.wav,1,AS,8.5626442449184
AS_20210324_Q4H4EI.wav,1,AS,7.68478619181528
AS_20210324_QY2AFZ.wav,1,AS,9.10171066069753
AS_20210324_RPY79S.wav,1,AS,12.3720944409814
AS_20210324_U0XG7F.wav,1,AS,18.7663026534174
AS_20210324_UOE16C.wav,1,AS,8.35003344555737
AS_20210324_UXGB5K.wav,0,AS,14.9388313550336
AS_20210324_V84HID.wav,1,AS,11.1953167109187
AS_20210324_VKXDWU.wav,1,AS,12.5732307988994
AS_20210324_XJJX0N.wav,1,AS,8.50759115798269
AS_20210324_ZCIQLT.wav,1,AS,9.1961352779139
AS_20210324_ZHKF3W.wav,1,AS,10.929910722547
AS_20210329_00BREY.wav,1,AS,7.23455646433433
AS_20210329_05O939.wav,1,AS,7.26009274576749
AS_20210329_13L9DD.wav,1,AS,7.21808485284443
AS_20210329_2BVEB9.wav,1,AS,6.97217245413513
AS_20210329_5U7MNM.wav,0,AS,6.89460956731222
AS_20210329_6WHCWL.wav,1,AS,6.74002400073926
AS_20210329_852NLP.wav,1,AS,8.85541353373039
AS_20210329_95563F.wav,1,AS,7.27549675302383
AS_20210329_9J8NHP.wav,1,AS,7.35143525436522
AS_20210329_9OXV36.wav,1,AS,8.40407650726313
AS_20210329_CH7T7Z.wav,1,AS,6.60889328092203
AS_20210329_CP2CMU.wav,1,AS,6.42548952514468
AS_20210329_D4ZCUX.wav,1,AS,7.52682678015076
AS_20210329_DFZGPF.wav,1,AS,7.77446709637854
AS_20210329_DJ5C0N.wav,1,AS,6.80907634150134
AS_20210329_EX3EIJ.wav,1,AS,7.10558061975222
AS_20210329_G6E39I.wav,1,AS,7.21752406211203
AS_20210329_GBNHUK.wav,1,AS,7.42545618085977
AS_20210329_JWYQPN.wav,1,AS,7.16404990265459
AS_20210329_K5L4GY.wav,1,AS,6.78616389959351
AS_20210329_KCK5N4.wav,1,AS,6.59649856663337
AS_20210329_KWC010.wav,1,AS,6.98606518912455
AS_20210329_Q9SPZM.wav,1,AS,7.42337554965227
AS_20210329_QCHFJ2.wav,1,AS,7.19842230804365
AS_20210329_REYTJ2.wav,1,AS,6.81058833880331
AS_20210329_T2FLP4.wav,1,AS,6.83062006140618
AS_20210329_TECLK4.wav,1,AS,7.00983381569982
AS_20210329_U62GEQ.wav,1,AS,7.94658854244917
AS_20210329_VW51W1.wav,1,AS,7.57235353318768
AS_20210329_VYGXAW.wav,1,AS,6.39599226054883
AS_20210329_WMO5SL.wav,1,AS,7.56020377168423
AS_20210329_XFCMGJ.wav,1,AS,7.15504677656213
AS_20210329_YAG4Z0.wav,1,AS,7.44886035992436
AS_20210820_5IT30W.wav,1,AS,11.3314661657889
AS_20210820_9WOYN1.wav,1,AS,11.7563381944881
